pF,logK_cmd,Sample_ID,Depth_text,Plot_ID,Depth_ID,Winter_Cover,Tillage_Type,Depth_Top,Depth_Bottom,Replicate,Distance_From_East_Edge_Approx_m,Sampled_Date
2.831663,-3.94,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
2.851703,-4,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
2.871743,-4.05,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
2.891783,-4.11,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
2.911824,-4.17,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
2.931864,-4.22,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
2.951904,-4.28,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
2.971944,-4.34,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
2.991984,-4.4,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.012024,-4.45,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.032064,-4.51,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.052104,-4.57,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.072144,-4.63,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.092184,-4.69,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.112224,-4.74,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.132265,-4.8,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.152305,-4.86,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.172345,-4.92,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.192385,-4.97,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.212425,-5.03,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.232465,-5.09,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.252505,-5.15,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.272545,-5.21,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.292585,-5.26,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.312625,-5.32,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.332665,-5.38,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.352705,-5.44,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.372746,-5.5,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.392786,-5.55,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.412826,-5.61,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.432866,-5.67,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.452906,-5.73,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.472946,-5.79,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.492986,-5.85,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.513026,-5.9,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.533066,-5.96,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.553106,-6.02,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.573146,-6.08,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.593186,-6.14,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.613226,-6.19,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.633266,-6.25,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.653307,-6.31,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.673347,-6.37,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.693387,-6.43,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.713427,-6.49,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.733467,-6.54,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.753507,-6.6,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.773547,-6.66,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.793587,-6.72,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.813627,-6.78,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.833667,-6.84,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.853707,-6.89,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.873748,-6.95,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.893788,-7.01,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.913828,-7.07,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.933868,-7.13,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.953908,-7.18,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.973948,-7.24,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
3.993988,-7.3,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.014028,-7.36,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.034068,-7.42,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.054108,-7.48,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.074148,-7.53,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.094188,-7.59,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.114228,-7.65,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.134269,-7.71,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.154309,-7.77,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.174349,-7.83,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.194389,-7.89,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.214429,-7.94,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.234469,-8,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.254509,-8.06,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.274549,-8.12,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.294589,-8.18,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.314629,-8.24,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.334669,-8.29,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.35471,-8.35,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.37475,-8.41,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.39479,-8.47,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.41483,-8.53,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.43487,-8.59,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.45491,-8.64,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.47495,-8.7,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.49499,-8.76,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.51503,-8.82,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.53507,-8.88,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.55511,-8.94,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.57515,-8.99,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.595191,-9.05,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.615231,-9.11,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.635271,-9.17,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.655311,-9.23,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.675351,-9.29,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.695391,-9.34,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.715431,-9.4,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.735471,-9.46,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.755511,-9.52,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.775551,-9.58,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.795591,-9.64,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.815631,-9.69,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.835671,-9.75,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.855711,-9.81,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.875751,-9.87,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.895792,-9.93,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.915832,-9.99,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.935872,-10.04,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.955912,-10.1,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.975952,-10.16,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
4.995992,-10.22,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.016032,-10.28,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.036072,-10.34,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.056112,-10.4,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.076152,-10.45,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.096192,-10.51,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.116232,-10.57,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.136272,-10.63,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.156312,-10.69,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.176353,-10.75,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.196393,-10.8,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.216433,-10.86,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.236473,-10.92,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.256513,-10.98,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.276553,-11.04,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.296593,-11.1,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.316633,-11.15,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.336673,-11.21,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.356713,-11.27,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.376753,-11.33,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.396793,-11.39,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.416834,-11.45,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.436874,-11.5,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.456914,-11.56,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.476954,-11.62,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.496994,-11.68,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.517034,-11.74,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.537074,-11.8,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.557114,-11.85,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.577154,-11.91,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.597194,-11.97,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.617235,-12.03,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.637275,-12.09,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.657315,-12.15,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.677355,-12.21,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.697395,-12.26,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.717435,-12.32,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.737475,-12.38,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.757515,-12.44,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.777555,-12.5,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.797595,-12.56,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.817635,-12.61,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.837676,-12.67,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.857716,-12.73,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.877756,-12.79,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.897796,-12.85,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.917836,-12.91,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.937876,-12.96,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.957916,-13.02,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.977956,-13.08,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
5.997996,-13.14,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.018036,-13.2,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.038076,-13.26,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.058116,-13.31,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.078156,-13.37,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.098197,-13.43,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.118237,-13.49,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.138277,-13.55,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.158317,-13.61,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.178357,-13.66,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.198397,-13.72,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.218437,-13.78,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.238477,-13.84,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.258517,-13.9,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.278557,-13.96,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.298597,-14.02,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.318637,-14.07,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.338677,-14.13,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.358717,-14.19,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.378757,-14.25,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.398798,-14.31,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.418838,-14.37,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.438878,-14.42,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.458918,-14.48,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.478958,-14.54,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.498998,-14.6,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.519038,-14.66,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.539078,-14.72,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.559118,-14.77,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.579158,-14.83,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.599198,-14.89,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.619238,-14.95,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.639278,-15.01,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.659318,-15.07,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.679358,-15.12,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.699399,-15.18,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.719439,-15.24,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.739479,-15.3,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.759519,-15.36,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.779559,-15.42,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.799599,-15.47,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.819639,-15.53,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.839679,-15.59,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.859719,-15.65,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.879759,-15.71,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.8998,-15.77,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.91984,-15.83,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.93988,-15.88,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.95992,-15.94,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
6.97996,-16,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
7,-16.06,13B,20 - 25 cm,13,B,CC,ST,20,25,4,40,11/17/2017
-3,2.68,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.97996,2.68,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.95992,2.68,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.93988,2.68,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.91984,2.68,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.8998,2.68,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.87976,2.67,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.85972,2.67,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.839679,2.67,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.819639,2.67,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.799599,2.67,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.779559,2.67,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.759519,2.67,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.739479,2.67,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.719439,2.67,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.699399,2.67,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.679359,2.67,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.659319,2.67,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.639279,2.67,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.619238,2.67,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.599198,2.67,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.579158,2.66,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.559118,2.66,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.539078,2.66,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.519038,2.66,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.498998,2.66,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.478958,2.66,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.458918,2.66,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.438878,2.66,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.418838,2.66,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.398798,2.66,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.378757,2.66,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.358717,2.66,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.338677,2.66,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.318637,2.65,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.298597,2.65,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.278557,2.65,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.258517,2.65,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.238477,2.65,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.218437,2.65,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.198397,2.65,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.178357,2.65,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.158317,2.65,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.138277,2.65,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.118237,2.64,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.098197,2.64,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.078156,2.64,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.058116,2.64,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.038076,2.64,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-2.018036,2.64,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.997996,2.64,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.977956,2.64,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.957916,2.63,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.937876,2.63,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.917836,2.63,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.897796,2.63,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.877756,2.63,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.857715,2.63,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.837675,2.63,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.817635,2.63,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.797595,2.62,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.777555,2.62,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.757515,2.62,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.737475,2.62,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.717435,2.62,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.697395,2.62,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.677355,2.61,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.657315,2.61,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.637275,2.61,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.617234,2.61,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.597194,2.61,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.577154,2.61,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.557114,2.6,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.537074,2.6,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.517034,2.6,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.496994,2.6,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.476954,2.6,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.456914,2.59,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.436874,2.59,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.416834,2.59,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.396794,2.59,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.376753,2.59,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.356713,2.58,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.336673,2.58,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.316633,2.58,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.296593,2.58,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
-1.276553,2.57,13T,0 - 5 cm,13,T,CC,ST,0,5,4,40,11/17/2017
