Layer_Number,Variable,Trt,mean,std,r,LCL,UCL,Min,Max,Q25,Q50,Q75,groups,stder,Layer,Depth_Top,Depth_Bottom,Depth_Range,Layer_Name,Layer_Number_Text
4,wv.diff,NT-CC,0.4634405279631133,0.03341977669362936,4,0.4378068392667345,0.4890742166594921,0.4246096691624519,0.49436276150519576,0.44118830906785766,0.46739484059240277,0.4896470594876584,a,0.01670988834681468,Layer_4,30,40,30 - 40 cm,Subsurface,Subsurface (30-40 cm)
4,wv.diff,NT-NO,0.47063688572945966,0.04948617594193143,4,0.4450031970330809,0.49627057442583844,0.4265745450030922,0.5192184408893006,0.4287113474797891,0.46837727851272293,0.5103028167623935,a,0.024743087970965714,Layer_4,30,40,30 - 40 cm,Subsurface,Subsurface (30-40 cm)
4,wv.diff,ST-CC,0.468991302212923,0.025236275475690042,4,0.44335761351654424,0.4946249909093018,0.43325512286127066,0.4884681339832737,0.4602967266180881,0.47712097600357384,0.4858155515984087,a,0.012618137737845021,Layer_4,30,40,30 - 40 cm,Subsurface,Subsurface (30-40 cm)
4,wv.diff,ST-NO,0.4870190380508014,0.015562340739985449,4,0.4613853493544226,0.5126527267471801,0.46990005728921913,0.5070362106773283,0.47881568141612657,0.48556994211832905,0.49377329875300385,a,0.007781170369992724,Layer_4,30,40,30 - 40 cm,Subsurface,Subsurface (30-40 cm)
5,hMean,NT-CC,-1851.7672499999999,261.613350821876,4,-2028.9714107665177,-1674.563089233482,-2162.037,-1622.196,-2021.277,-1811.4180000000001,-1641.90825,a,130.806675410938,Layer_5,40,60,40 - 60 cm,Bottom1,Bottom (40-60 cm)
5,hMean,NT-NO,-1746.279,293.91539084006246,4,-1923.4831607665178,-1569.0748392334822,-1995.786,-1383.979,-1980.078,-1802.6755,-1568.8765,a,146.95769542003123,Layer_5,40,60,40 - 60 cm,Bottom1,Bottom (40-60 cm)
5,hMean,ST-CC,-1760.1855,183.77449735386753,4,-1937.3896607665179,-1582.9813392334822,-1988.639,-1538.676,-1817.948,-1756.7134999999998,-1698.951,a,91.88724867693377,Layer_5,40,60,40 - 60 cm,Bottom1,Bottom (40-60 cm)
5,hMean,ST-NO,-1645.0675,154.30961214713753,4,-1822.271660766518,-1467.8633392334823,-1814.092,-1499.244,-1756.0794999999998,-1633.467,-1522.455,a,77.15480607356876,Layer_5,40,60,40 - 60 cm,Bottom1,Bottom (40-60 cm)
5,th,NT-CC,0.19300622206113327,0.006439220256560817,4,0.18824772038369844,0.1977647237385681,0.18560468768877614,0.19877975111755466,0.1886311465506826,0.19382022471910113,0.19819530022955176,a,0.0032196101282804084,Layer_5,40,60,40 - 60 cm,Bottom1,Bottom (40-60 cm)
5,th,NT-NO,0.19596774193548389,0.008271139987780207,4,0.19120924025804906,0.20072624361291871,0.18915669928718135,0.20655430711610487,0.18951008819620635,0.19407998066932464,0.20053763440860217,a,0.004135569993890103,Layer_5,40,60,40 - 60 cm,Bottom1,Bottom (40-60 cm)
5,th,ST-CC,0.19509333091699893,0.004873536912188547,4,0.1903348292395641,0.19985183259443376,0.1893137610245258,0.20123837139060047,0.19343210100277877,0.1949105956264347,0.19657182554065483,a,0.0024367684560942736,Layer_5,40,60,40 - 60 cm,Bottom1,Bottom (40-60 cm)
5,th,ST-NO,0.19819379002053883,0.004420728233046521,4,0.193435288343104,0.20295229169797366,0.1934396520478434,0.202392171076477,0.19494835085175788,0.19847166847891748,0.20171710764769846,a,0.0022103641165232605,Layer_5,40,60,40 - 60 cm,Bottom1,Bottom (40-60 cm)
5,th.diff,NT-CC,0.03418962184366317,0.004865850942378567,4,0.030967212066128888,0.03741203162119745,0.028989972212154186,0.03851637066570013,0.030571161048689156,0.034626072248399184,0.0382445330433732,a,0.0024329254711892836,Layer_5,40,60,40 - 60 cm,Bottom1,Bottom (40-60 cm)
5,th.diff,NT-NO,0.03546574845958682,0.005479973982472576,4,0.032243338682052536,0.0386881582371211,0.029702790866255907,0.041101848495831816,0.03141536788691557,0.035529177238129775,0.039579557810801025,a,0.002739986991236288,Layer_5,40,60,40 - 60 cm,Bottom1,Bottom (40-60 cm)
5,th.diff,ST-CC,0.03518031895614353,0.0029606891813967863,4,0.031957909178609245,0.03840272873367781,0.031255285731545235,0.038413676452821066,0.03422284644194756,0.035526156820103905,0.03648362933429987,a,0.0014803445906983932,Layer_5,40,60,40 - 60 cm,Bottom1,Bottom (40-60 cm)
5,th.diff,ST-NO,0.03699861060770811,0.002787317841918827,4,0.033776200830173825,0.04022102038524239,0.03343602754621239,0.039815150416817685,0.03556542225444,0.03737163223390118,0.03880482058716928,a,0.0013936589209594134,Layer_5,40,60,40 - 60 cm,Bottom1,Bottom (40-60 cm)
5,VolumeW,NT-CC,3.1389137163714995,0.10472282484061012,4,3.0615248839019125,3.2163025488410866,3.0185405101842497,3.2328102206061162,3.067760649992299,3.1521520673478163,3.223305133727017,a,0.05236141242030506,Layer_5,40,60,40 - 60 cm,Bottom1,Bottom (40-60 cm)
5,VolumeW,NT-NO,3.1870777354152047,0.13451584348119455,4,3.1096889029456176,3.2644665678847917,3.076307859899086,3.3592499809513443,3.08205512173296,3.1563765504051937,3.261399164087438,a,0.06725792174059728,Layer_5,40,60,40 - 60 cm,Bottom1,Bottom (40-60 cm)
5,VolumeW,ST-CC,3.1728569465185674,0.07925968239545152,4,3.0954681140489804,3.2502457789881545,3.078862198491919,3.272795443963154,3.145839903709758,3.1698850718095986,3.1969021146184082,a,0.03962984119772576,Layer_5,40,60,40 - 60 cm,Bottom1,Bottom (40-60 cm)
5,VolumeW,ST-NO,3.223280572779009,0.07189552926778306,4,3.145891740309422,3.300669405248596,3.145962708449798,3.2915600082412726,3.1704990955097987,3.227799787212483,3.280581264481693,a,0.03594776463389153,Layer_5,40,60,40 - 60 cm,Bottom1,Bottom (40-60 cm)
5,wv.diff,NT-CC,0.5560353019533053,0.0791346833368592,4,0.5036283580607495,0.6084422458458612,0.4714719579617319,0.6264024179962497,0.4971872705261169,0.5631334159276198,0.6219814473548082,a,0.0395673416684296,Layer_5,40,60,40 - 60 cm,Bottom1,Bottom (40-60 cm)
5,wv.diff,NT-NO,0.5767893030200728,0.08912233665448255,4,0.524382359127517,0.6291962469126287,0.48306472542151235,0.6684507609859605,0.5109168404625939,0.5778208628364092,0.6436933253938881,a,0.044561168327241274,Layer_5,40,60,40 - 60 cm,Bottom1,Bottom (40-60 cm)
5,wv.diff,ST-CC,0.5721472838465591,0.048150509253817905,4,0.5197403399540033,0.624554227739115,0.5083133799737451,0.6247322735317051,0.5565756428094817,0.5777717409403931,0.5933433819774705,a,0.024075254626908953,Layer_5,40,60,40 - 60 cm,Bottom1,Bottom (40-60 cm)
5,wv.diff,ST-NO,0.6017186652482013,0.04533092307829713,4,0.5493117213556454,0.6541256091407571,0.5437793888973093,0.6475248332831369,0.5784103255886012,0.6077852194061795,0.6310935590657796,a,0.022665461539148564,Layer_5,40,60,40 - 60 cm,Bottom1,Bottom (40-60 cm)
6,hMean,NT-CC,-3102.7200000000003,388.16373517885467,4,-3411.5039318791614,-2793.936068120839,-3562.179,-2764.583,-3355.1985,-3042.059,-2789.5805,a,194.08186758942733,Layer_6,60,100,60 - 100 cm,Bottom2,Bottom (60-100 cm)
6,hMean,NT-NO,-2909.1144999999997,534.0664254319556,4,-3217.898431879161,-2600.3305681208385,-3326.681,-2182.674,-3301.91675,-3063.5514999999996,-2670.74925,a,267.0332127159778,Layer_6,60,100,60 - 100 cm,Bottom2,Bottom (60-100 cm)
6,hMean,ST-CC,-2970.51475,330.58284112193434,4,-3279.2986818791605,-2661.730818120839,-3327.755,-2528.941,-3113.258,-3012.6814999999997,-2869.93825,a,165.29142056096717,Layer_6,60,100,60 - 100 cm,Bottom2,Bottom (60-100 cm)
6,hMean,ST-NO,-2758.459,315.89485124536833,4,-3067.242931879161,-2449.6750681208387,-3070.077,-2478.47,-3010.7752499999997,-2742.6445,-2490.32825,a,157.94742562268416,Layer_6,60,100,60 - 100 cm,Bottom2,Bottom (60-100 cm)
6,th,NT-CC,0.15525064136036507,0.004942179426904494,4,0.15093632785645683,0.1595649548642733,0.14963788680273346,0.15957045882807003,0.15182929597929484,0.1558971099053284,0.15931845528639865,a,0.002471089713452247,Layer_6,60,100,60 - 100 cm,Bottom2,Bottom (60-100 cm)
6,th,NT-NO,0.15806297818239606,0.007784338794168418,4,0.15374866467848783,0.1623772916863043,0.15227824823484004,0.168815129293709,0.15235997911321997,0.1555792676005176,0.16128226666969372,a,0.003892169397084209,Layer_6,60,100,60 - 100 cm,Bottom2,Bottom (60-100 cm)
6,th,ST-CC,0.15685063681976072,0.004489732885937643,4,0.15253632331585248,0.16116495032366895,0.15216246282380186,0.16295320907212751,0.15488171725656685,0.15614343769155675,0.1581123572547506,a,0.0022448664429688217,Layer_6,60,100,60 - 100 cm,Bottom2,Bottom (60-100 cm)
6,th,ST-NO,0.1597634345131337,0.0045529988015529915,4,0.15544912100922548,0.16407774801704195,0.15521147864780804,0.1638590596408382,0.15616670828887325,0.15999159988194428,0.16358832610620472,a,0.0022764994007764957,Layer_6,60,100,60 - 100 cm,Bottom2,Bottom (60-100 cm)
6,th.diff,NT-CC,0.007970463368674373,0.0032332367859587556,4,0.005494810521884094,0.010446116215464651,0.004606443117578962,0.011106318250959202,0.0055225100460871285,0.008084546053079664,0.010532499375666908,a,0.0016166183929793778,Layer_6,60,100,60 - 100 cm,Bottom2,Bottom (60-100 cm)
6,th.diff,NT-NO,0.009221399868322468,0.004281371527046335,4,0.006745747021532189,0.011697052715112746,0.005119531409630618,0.01455944786251051,0.006149681022544096,0.008603310100574371,0.011675028946352743,a,0.0021406857635231677,Layer_6,60,100,60 - 100 cm,Bottom2,Bottom (60-100 cm)
6,th.diff,ST-CC,0.008560741934751516,0.0023609435306842625,4,0.006085089087961237,0.011036394781541795,0.0059618135173791775,0.011694326514859132,0.007671351056825662,0.008293413853383877,0.00918280473130973,a,0.0011804717653421312,Layer_6,60,100,60 - 100 cm,Bottom2,Bottom (60-100 cm)
6,th.diff,ST-NO,0.010013735328172187,0.0026646335742715106,4,0.007538082481381908,0.012489388174962465,0.00683133925125437,0.012529797716075985,0.00832803596158651,0.010346902172679195,0.012032601539264873,a,0.0013323167871357553,Layer_6,60,100,60 - 100 cm,Bottom2,Bottom (60-100 cm)
6,VolumeW,NT-CC,6.7182297914746005,0.21386512010326014,4,6.5315345916497,6.904924991299501,6.475346576623404,6.905163166763554,6.570176396882325,6.746204711255722,6.894258105847998,a,0.10693256005163007,Layer_6,60,100,60 - 100 cm,Bottom2,Bottom (60-100 cm)
6,VolumeW,NT-NO,6.839929288854282,0.3368551416964704,4,6.6532340890293815,7.026624488679183,6.589604106756659,7.305211887917997,6.593140883269813,6.732450580371237,6.979238985955707,a,0.1684275708482352,Layer_6,60,100,60 - 100 cm,Bottom2,Bottom (60-100 cm)
6,VolumeW,ST-CC,6.787467103909176,0.19428620046763956,4,6.600771904084275,6.974162303734077,6.584593673363026,7.051546416891284,6.702265175269394,6.756864162691198,6.842066091330979,a,0.09714310023381978,Layer_6,60,100,60 - 100 cm,Bottom2,Bottom (60-100 cm)
6,VolumeW,ST-NO,6.913513889086277,0.19702393446569388,4,6.726818689261376,7.1002090889111775,6.7165350860620485,7.090745689912066,6.7578711615595255,6.923387390185495,7.079030117712246,a,0.09851196723284694,Layer_6,60,100,60 - 100 cm,Bottom2,Bottom (60-100 cm)
6,wv.diff,NT-CC,0.3449093928764644,0.13991328800954708,4,0.23777937033408103,0.45203941541884773,0.19933665403299816,0.48060863062071135,0.23897802411792357,0.349846143426074,0.4557775121846148,a,0.06995664400477354,Layer_6,60,100,60 - 100 cm,Bottom2,Bottom (60-100 cm)
6,wv.diff,NT-NO,0.3990417222861149,0.18526968706434582,4,0.29191169974373155,0.5061717448284982,0.22153975103223722,0.6300374383014358,0.26611787166677225,0.3722948499053933,0.5052187005247359,a,0.09263484353217291,Layer_6,60,100,60 - 100 cm,Bottom2,Bottom (60-100 cm)
6,wv.diff,ST-CC,0.3704527788047929,0.10216615548154262,4,0.26332275626240953,0.47758280134717623,0.2579881978761218,0.5060537727570082,0.3319657732762433,0.35888457229302073,0.3973715778215703,a,0.05108307774077131,Layer_6,60,100,60 - 100 cm,Bottom2,Bottom (60-100 cm)
6,wv.diff,ST-NO,0.4333288057052951,0.11530786929557026,4,0.32619878316291173,0.5404588282476784,0.2956155702243919,0.5422074882247969,0.3603827901215093,0.44774608218599576,0.5206920977697815,a,0.05765393464778513,Layer_6,60,100,60 - 100 cm,Bottom2,Bottom (60-100 cm)
